sample_id,true_label,predicted_label,malware_probability,top_1_node,top_1_score,top_2_node,top_2_score,top_3_node,top_3_score,top_4_node,top_4_score,top_5_node,top_5_score,top_6_node,top_6_score,top_7_node,top_7_score,top_8_node,top_8_score,top_9_node,top_9_score,top_10_node,top_10_score,top_11_node,top_11_score,top_12_node,top_12_score,top_13_node,top_13_score,top_14_node,top_14_score,top_15_node,top_15_score,top_16_node,top_16_score,top_17_node,top_17_score,top_18_node,top_18_score,top_19_node,top_19_score,top_20_node,top_20_score,top_21_node,top_21_score,top_22_node,top_22_score
gen20_0ae34c47-e209-4e28-99ac-b952f3e15713_app-release,1,1,0.9900144338607788,qoth.enqka.MNPV: java.lang.String getIncomingSMS(android.content.Intent),0.24239743,"qoth.enqka.MNPV: void sendTextMessage(java.lang.String,java.lang.String)",0.1430822,"qoth.enqka.MNPV: void sendDataMessage(java.lang.String,java.lang.String)",0.1373757,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.10485363751649857,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.06876111775636673,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.05009845271706581,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.044318631291389465,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03818853944540024,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.03432676941156387,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.031247803941369057,h.mo.wu.bwhu.B: void onCreate(android.os.Bundle),0.024152418598532677,qoth.enqka.MNPV$1: void run(),0.02405264787375927,java.io.OutputStream: void write(byte[]),0.014823704026639462,qoth.enqka.MNPV: java.lang.String getSdk(),0.011309039779007435,java.net.URL: java.net.URLConnection openConnection(),0.011228702962398529,android.os.Build$VERSION: void <clinit>(),0.008059147745370865,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.006669419817626476,android.telephony.PhoneStateListener: void <init>(),0.0026482203975319862,m.q.DR: void <init>(android.content.Context),0.002406349405646324,,,,,,
gen26_5d133140-998b-4483-92d9-2880de32efdc_app-release,1,1,0.963485836982727,"hrwui.c.iz.IuPJy: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.36349455,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.28128332,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.122545324,hrwui.c.iz.IuPJy$1: void run(),0.0688658058643341,java.io.DataOutputStream: void writeUTF(java.lang.String),0.06461656838655472,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.04723672568798065,hrwui.c.iz.IuPJy: java.lang.String getSdk(),0.030337968841195107,android.os.Build$VERSION: void <clinit>(),0.021619711071252823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen5_a5274069-8cc1-4f46-9511-5f2b8882d186_app-release,1,1,0.9977586269378662,b.rz.dnla.qxvr.DbGhY: java.lang.String getIncomingSMS(android.content.Intent),0.31079733,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13444136,"b.rz.dnla.qxvr.DbGhY: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.13397859,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.08816421031951904,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.0568244606256485,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.056658729910850525,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.04896457493305206,b.rz.dnla.qxvr.DbGhY$1: void run(),0.032914865761995316,b.rz.dnla.qxvr.DbGhY$2: void run(),0.030839828774333,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.02328088879585266,java.io.OutputStream: void write(byte[]),0.01900666393339634,java.io.DataOutputStream: void writeUTF(java.lang.String),0.01571601629257202,b.rz.dnla.qxvr.DbGhY: java.lang.String getSdk(),0.014500233344733715,java.net.URL: java.net.URLConnection openConnection(),0.014397216029465199,android.os.Build$VERSION: void <clinit>(),0.010333278216421604,"vy.uciv.Fa: void <init>(android.os.Handler,android.content.Context)",0.0056724706664681435,android.database.ContentObserver: void <init>(android.os.Handler),0.003509311005473137,,,,,,,,,,
gen25_8d35b2e9-17c5-4f01-a7bc-3cc8db1271fa_app-release,1,1,0.9999608993530273,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.5581248,vi.UOTka: void onCreate(android.os.Bundle),0.12856066,o.bwpb.F$1: void run(),0.08481275,o.bwpb.F: java.lang.String getSdk(),0.06019684672355652,android.os.Build$VERSION: void <clinit>(),0.04289801046252251,java.net.URL: java.net.URLConnection openConnection(),0.04133864864706993,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.03550057113170624,android.database.ContentObserver: void <init>(android.os.Handler),0.014174510724842548,android.telephony.PhoneStateListener: void <init>(),0.014096202328801155,cdg.eu.YD: void <init>(android.content.Context),0.012808739207684994,"dm.pzt.jloux.sedxs.UQnV: void <init>(android.os.Handler,android.content.Context)",0.007488221861422062,,,,,,,,,,,,,,,,,,,,,,
gen10_a705b91c-67dc-40bf-8545-23e9864bae7f_app-release,1,1,0.9999992847442627,h.xhh.EPc: java.lang.String getIMSI(android.content.Context),0.6621229,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.15124375,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.09855044,mewvc.qebd.hi.FKSEO: void onCreate(android.os.Bundle),0.03483808413147926,h.xhh.EPc$2: void run(),0.022983035072684288,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.009620141237974167,java.net.URL: java.net.URLConnection openConnection(),0.007480462547391653,android.database.ContentObserver: void <init>(android.os.Handler),0.003841088619083166,android.telephony.PhoneStateListener: void <init>(),0.003819868201389909,ugzd.icma.M: void <init>(android.content.Context),0.0034709833562374115,"v.ibih.Z: void <init>(android.os.Handler,android.content.Context)",0.0020292005501687527,,,,,,,,,,,,,,,,,,,,,,
gen35_ec6b010e-d6c2-4ec8-81aa-842643f07037_app-release,1,1,0.9999853372573853,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.5581248,pt.o.t.Qcizn: void onCreate(android.os.Bundle),0.12856066,uzvn.vfyq.vgeyi.tb.GfDQ$1: void run(),0.08481276,uzvn.vfyq.vgeyi.tb.GfDQ: java.lang.String getSdk(),0.06019685044884682,android.os.Build$VERSION: void <clinit>(),0.042898014187812805,java.net.URL: java.net.URLConnection openConnection(),0.04133865237236023,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.035500574856996536,android.database.ContentObserver: void <init>(android.os.Handler),0.014174512587487698,android.telephony.PhoneStateListener: void <init>(),0.01409620326012373,s.lh.aulw.wnvb.Ba: void <init>(android.content.Context),0.012808740139007568,"rio.I: void <init>(android.os.Handler,android.content.Context)",0.007488222327083349,,,,,,,,,,,,,,,,,,,,,,
gen11_fe341291-c757-474f-8e11-b8366e9cc4a8_app-release,1,1,0.9999966621398926,csr.glo.dlky.BEt: java.lang.String getIMSI(android.content.Context),0.5959038,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13611782,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.088694386,csr.glo.dlky.BEt$2: void run(),0.03332534432411194,dscy.h.Q: void onCreate(android.os.Bundle),0.031353916972875595,java.io.DataOutputStream: void writeUTF(java.lang.String),0.03126905858516693,csr.glo.dlky.BEt$1: void run(),0.031224407255649567,java.io.OutputStream: void write(byte[]),0.017031535506248474,java.net.URL: java.net.URLConnection openConnection(),0.014576750807464123,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.0086580291390419,android.database.ContentObserver: void <init>(android.os.Handler),0.003456940408796072,android.telephony.PhoneStateListener: void <init>(),0.0034378422424197197,gxj.nx.djsu.xthtc.TrCP: void <init>(android.content.Context),0.0031238493975251913,"ki.yc.kfm.xm.GdvRT: void <init>(android.os.Handler,android.content.Context)",0.0018262596568092704,,,,,,,,,,,,,,,,
gen0_5964b25f-006a-4cf3-9268-0023b339c085_app-release,1,1,0.9999932050704956,r.J: java.lang.String getIMEI(android.content.Context),0.63535386,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.19845395,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.11181014,r.J$1: void run(),0.03015710599720478,java.net.URL: java.net.URLConnection openConnection(),0.010671340860426426,"ruesr.mqu.zbt.y.Zqq: void <init>(android.os.Handler,android.content.Context)",0.008373348042368889,android.database.ContentObserver: void <init>(android.os.Handler),0.005180228501558304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen1_c0f925ba-7213-4e5a-8320-494304b9ac26_app-release,1,1,0.9999929666519165,blfc.pdhy.fum.dh.N: java.lang.String getIMSI(android.content.Context),0.55544126,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12687525,"blfc.pdhy.fum.dh.N: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.1130816,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08267193287611008,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.052250031381845474,podb.lfpvg.RXZn: void onCreate(android.os.Bundle),0.029224948957562447,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.02134418860077858,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.008070138283073902,android.database.ContentObserver: void <init>(android.os.Handler),0.003222209867089987,android.telephony.PhoneStateListener: void <init>(),0.0032044085673987865,huab.pwv.W: void <init>(android.content.Context),0.0029117362573742867,"nbt.ptrgi.qcvuu.D: void <init>(android.os.Handler,android.content.Context)",0.001702254405245185,,,,,,,,,,,,,,,,,,,,
gen12_960fd691-e043-46ee-b233-9b06f0d4a55e_app-release,1,1,0.999940037727356,whxyf.Mawi: java.lang.String getIMEI(android.content.Context),0.4467126,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.13953151,"whxyf.Mawi: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.13412844,android.telephony.TelephonyManager: java.lang.String getDeviceId(),0.07861288636922836,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.058090537786483765,kjjd.esxd.dpwdo.CErh: void onCreate(android.os.Bundle),0.03214024007320404,whxyf.Mawi$1: void run(),0.03200748190283775,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.023784106597304344,java.io.OutputStream: void write(byte[]),0.019032752141356468,java.net.URL: java.net.URLConnection openConnection(),0.014942320995032787,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.008875163272023201,android.database.ContentObserver: void <init>(android.os.Handler),0.0035436367616057396,android.telephony.PhoneStateListener: void <init>(),0.0035240594297647476,isao.dk.qqt.A: void <init>(android.content.Context),0.0032021920196712017,"anfg.HGpUA: void <init>(android.os.Handler,android.content.Context)",0.0018720602383837104,,,,,,,,,,,,,,
gen42_e8296b61-7e13-4e04-86dd-d82d5d49efe1_app-release,1,1,0.9999980926513672,ozcrk.rk.ukznc.VVhP: java.lang.String getIMSI(android.content.Context),0.7179458,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.16399495,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.106859125,"nirdi.QqMh: void <init>(android.os.Handler,android.content.Context)",0.006919422652572393,android.database.ContentObserver: void <init>(android.os.Handler),0.004280748311430216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen36_537ee70a-21ea-4a0b-a65e-4365e7807680_app-release,1,1,0.9997314810752869,cr.og.drgoo.DLrMw: java.lang.String getIMSI(android.content.Context),0.3888933,cr.og.drgoo.DLrMw: java.lang.String getIncomingSMS(android.content.Intent),0.20535907,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.08883196,"cr.og.drgoo.DLrMw: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.07478557527065277,android.telephony.SmsMessage: java.lang.String getDisplayMessageBody(),0.05825437977910042,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.05788291618227959,android.telephony.SmsMessage: java.lang.String getDisplayOriginatingAddress(),0.037546731531620026,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.035978130996227264,android.telephony.SmsMessage: android.telephony.SmsMessage createFromPdu(byte[]),0.03235328942537308,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.014047822915017605,"zcai.cl.LiNZ: void <init>(android.os.Handler,android.content.Context)",0.003748078364878893,android.database.ContentObserver: void <init>(android.os.Handler),0.002318774117156863,,,,,,,,,,,,,,,,,,,,
gen101_09b62d75-5dad-49f8-8307-6118858b5f36_app-release,1,1,0.9999874830245972,ydvm.andb.lz.nvm.TnGug: java.lang.String getIMSI(android.content.Context),0.52896196,"ydvm.andb.lz.nvm.TnGug: void sendDataMessage(java.lang.String,java.lang.String)",0.14174727,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.120826796,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.0787307545542717,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.049089789390563965,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.0346120186150074,een.iceat.TTpy: void onCreate(android.os.Bundle),0.027831723913550377,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.007685414515435696,android.database.ContentObserver: void <init>(android.os.Handler),0.0030685991514474154,android.telephony.PhoneStateListener: void <init>(),0.00305164628662169,qgma.Tp: void <init>(android.content.Context),0.0027729265857487917,"j.o.THhX: void <init>(android.os.Handler,android.content.Context)",0.001621103729121387,,,,,,,,,,,,,,,,,,,,
gen18_c24b5097-265f-4201-970b-954414d71db9_app-release,1,1,0.9999873638153076,cnt.twqg.ua.OkwG: java.lang.String getIMSI(android.content.Context),0.51921207,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.118599705,"cnt.twqg.ua.OkwG: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.105705746,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.07727957516908646,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.04884197562932968,cnt.twqg.ua.OkwG$2: void run(),0.02903643064200878,h.hw.wl.bh.Tr: void onCreate(android.os.Bundle),0.027318725362420082,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.019951993599534035,cnt.twqg.ua.OkwG$1: void run(),0.018022438511252403,java.io.DataOutputStream: void writeUTF(java.lang.String),0.012301178649067879,"android.telephony.TelephonyManager: void listen(android.telephony.PhoneStateListener,int)",0.007543756160885096,java.net.URL: java.net.URLConnection openConnection(),0.005865899380296469,android.database.ContentObserver: void <init>(android.os.Handler),0.0030120383016765118,android.telephony.PhoneStateListener: void <init>(),0.0029953981284052134,jz.fgvyb.IRmh: void <init>(android.content.Context),0.0027218156028538942,"ytgj.a.my.KM: void <init>(android.os.Handler,android.content.Context)",0.0015912232920527458,,,,,,,,,,,,
gen34_c86b076f-bcb9-457d-8432-7e1063d6e3db_app-release,1,1,0.9999990463256836,aml.bv.ojty.giphw.EID: java.lang.String getIMSI(android.content.Context),0.694989,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.1587511,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.10344224,aml.bv.ojty.giphw.EID$1: void run(),0.02412385493516922,java.net.URL: java.net.URLConnection openConnection(),0.007851773872971535,"p.ckby.MA: void <init>(android.os.Handler,android.content.Context)",0.006698169745504856,android.database.ContentObserver: void <init>(android.os.Handler),0.004143868573009968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen19_ce29afce-a15d-4051-9948-37e30aaa1c35_app-release,1,1,0.9999418258666992,onvf.vhxa.cni.omlxq.TSAm: java.lang.String getIMSI(android.content.Context),0.47765806,"onvf.vhxa.cni.omlxq.TSAm: void sendTextMessage(java.lang.String,java.lang.String)",0.13324697,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.10910783,"onvf.vhxa.cni.omlxq.TSAm: void sendMultipartTextMessage(java.lang.String,java.lang.String)",0.09724581986665726,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.07109467685222626,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.0509004220366478,"android.telephony.SmsManager: void sendTextMessage(java.lang.String,java.lang.String,java.lang.String,android.app.PendingIntent,android.app.PendingIntent)",0.03472716361284256,"android.telephony.SmsManager: void sendMultipartTextMessage(java.lang.String,java.lang.String,java.util.ArrayList,java.util.ArrayList,java.util.ArrayList)",0.018567530438303947,"ltipt.RL: void <init>(android.os.Handler,android.content.Context)",0.00460357591509819,android.database.ContentObserver: void <init>(android.os.Handler),0.002848033793270588,,,,,,,,,,,,,,,,,,,,,,,,
gen52_14733fce-a1f7-48d7-9544-d1b38a1760e3_app-release,1,1,0.999982476234436,qwyg.lwr.PPQ: java.lang.String getIMSI(android.content.Context),0.5497305,"qwyg.lwr.PPQ: void sendDataMessage(java.lang.String,java.lang.String)",0.14731266,dummyMainClass: void dummyMainMethod(java.lang.String[]),0.12557079,android.telephony.TelephonyManager: java.lang.String getSubscriberId(),0.08182194083929062,android.telephony.SmsManager: android.telephony.SmsManager getDefault(),0.051017191261053085,"android.telephony.SmsManager: void sendDataMessage(java.lang.String,java.lang.String,short,byte[],android.app.PendingIntent,android.app.PendingIntent)",0.035970982164144516,"rz.DWAJG: void <init>(android.os.Handler,android.content.Context)",0.005298196338117123,android.database.ContentObserver: void <init>(android.os.Handler),0.0032777651213109493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
